gemäß,22,ADJECTIVE,PREPOSITION,HAS_EXAMPLE
rückte,22,VERB,3PS;FORM_OF;INFLECTED_FORM;PAST;SUBJ
prüft,22,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
auszeit,21,NOUN,SINGULAR
ängste,22,NOUN,PLURAL
bäumen,21,VERB,NOUN,HAS_EXAMPLE;PLURAL
erik,21,PROPER NOUN,
handys,21,NOUN,PLURAL
hype,21,NOUN,SINGULAR
kantone,21,NOUN,PLURAL
krefeld,21,PROPER NOUN,
luca,21,PROPER NOUN,
notarzt,21,NOUN,SINGULAR
beides,21,PRONOUN,CONJUNCTION,
böse,21,ADJECTIVE,ADVERB,NOUN,HAS_EXAMPLE;SINGULAR
fällig,21,ADJECTIVE,HAS_EXAMPLE
fließt,21,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
füllen,21,VERB,NOUN,PROPER NOUN,SINGULAR
gönnen,21,VERB,NOUN,HAS_EXAMPLE;SINGULAR
nötige,21,ADJECTIVE,
stören,21,VERB,NOUN,HAS_EXAMPLE;PLURAL
anja,20,PROPER NOUN,
wählt,21,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
wieso,21,ADVERB,
basler,20,NOUN,SINGULAR
berger,20,PROPER NOUN,
björn,20,PROPER NOUN,
böen,20,NOUN,PLURAL
börsen,20,NOUN,PLURAL
diebe,20,NOUN,PLURAL
drohne,20,NOUN,SINGULAR
elias,20,PROPER NOUN,
frust,20,NOUN,SINGULAR
füße,20,NOUN,PLURAL
gießen,20,VERB,NOUN,PROPER NOUN,HAS_EXAMPLE;SINGULAR
hürde,20,NOUN,SINGULAR
holger,20,PROPER NOUN,
kieler,20,NOUN,ADJECTIVE,SINGULAR
maß,20,VERB,NOUN,3PS;HAS_EXAMPLE;INFLECTED_FORM;PAST;SINGULAR
mütter,20,NOUN,PLURAL
opel,20,PROPER NOUN,NOUN,SINGULAR
olympia,20,PROPER NOUN,HAS_EXAMPLE
promis,20,NOUN,SINGULAR
staus,20,NOUN,PLURAL
texas,20,PROPER NOUN,
rakete,20,NOUN,SINGULAR
tokio,20,PROPER NOUN,
drückt,20,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
drängt,20,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
fühlte,20,VERB,3PS;FORM_OF;INFLECTED_FORM;PAST;SUBJ
grünes,20,ADJECTIVE,NOUN,HAS_EXAMPLE;SINGULAR
jenem,20,PRONOUN,
solch,20,PRONOUN,HAS_EXAMPLE
adrian,19,PROPER NOUN,
bande,19,NOUN,HAS_EXAMPLE;PLURAL
briten,19,NOUN,PLURAL
flügel,19,NOUN,HAS_EXAMPLE;SINGULAR
jannik,19,PROPER NOUN,
jakob,19,PROPER NOUN,
söhne,19,NOUN,PLURAL
vatikan,19,PROPER NOUN,
wände,19,VERB,NOUN,3PS;INFLECTED_FORM;PLURAL;SUBJ
wälder,19,NOUN,PLURAL
zufahrt,19,NOUN,SINGULAR
bloß,19,ADJECTIVE,ADVERB,HAS_EXAMPLE
heran,19,ADVERB,HAS_EXAMPLE
wohin,19,ADVERB,HAS_EXAMPLE
womit,19,ADVERB,HAS_EXAMPLE
wählte,19,VERB,3PS;FORM_OF;INFLECTED_FORM;PAST;SUBJ
alaska,18,PROPER NOUN,
ära,19,NOUN,SINGULAR
bälle,18,NOUN,PLURAL
charkiw,18,PROPER NOUN,
gallen,18,NOUN,PLURAL
kälte,18,NOUN,SINGULAR
hütte,18,NOUN,PROPER NOUN,SINGULAR
lucas,18,PROPER NOUN,
lücken,18,NOUN,PLURAL
nächte,18,NOUN,PLURAL
nordsee,18,PROPER NOUN,
marko,18,PROPER NOUN,
piloten,18,NOUN,PLURAL
pakete,18,NOUN,PLURAL
plakate,18,NOUN,PLURAL
obmann,18,NOUN,SINGULAR
ried,18,NOUN,PROPER NOUN,SINGULAR
sätze,18,NOUN,PLURAL
taliban,18,NOUN,SINGULAR
telekom,18,NOUN,SINGULAR
töne,18,VERB,NOUN,3PS;FORM_OF;IMP;INFLECTED_FORM;PLURAL;SUBJ
weimar,18,PROPER NOUN,
zeugin,18,NOUN,SINGULAR
primär,18,ADJECTIVE,
saßen,18,VERB,INFLECTED_FORM;PAST
wofür,18,ADVERB,
clemens,17,PROPER NOUN,
blüten,17,NOUN,PLURAL
demenz,17,NOUN,SINGULAR
güter,17,NOUN,PLURAL
johanna,17,PROPER NOUN,
gärten,17,NOUN,PLURAL
komfort,17,NOUN,SINGULAR
lindner,17,PROPER NOUN,
litauen,17,PROPER NOUN,
luke,17,NOUN,HAS_EXAMPLE;SINGULAR
lutz,17,PROPER NOUN,
läden,17,NOUN,PLURAL
mordes,17,NOUN,SINGULAR
niko,17,PROPER NOUN,
moskaus,17,PROPER NOUN,
pfosten,17,NOUN,SINGULAR
räumen,17,VERB,NOUN,HAS_EXAMPLE;PLURAL
träger,17,ADJECTIVE,NOUN,SINGULAR
träume,17,VERB,NOUN,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
umbruch,17,NOUN,SINGULAR
wiesn,17,NOUN,SINGULAR
behält,17,VERB,3PS;INFLECTED_FORM
jenes,17,PRONOUN,
stört,17,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
übers,17,CONTRACTION,
armin,16,PROPER NOUN,
brite,16,NOUN,SINGULAR
babys,16,NOUN,PLURAL
bühnen,16,NOUN,PLURAL
bands,16,NOUN,PLURAL
füchse,16,NOUN,PLURAL
freibad,16,NOUN,SINGULAR
gleise,16,NOUN,PLURAL
kabine,16,NOUN,SINGULAR
hits,16,NOUN,PLURAL
käse,16,NOUN,SINGULAR
lilly,16,PROPER NOUN,
löcher,16,NOUN,PLURAL
löhne,16,PROPER NOUN,NOUN,PLURAL
maße,16,NOUN,PLURAL
muslime,16,NOUN,PLURAL
philip,16,PROPER NOUN,
optik,16,NOUN,SINGULAR
pilz,16,NOUN,SINGULAR
plakat,16,NOUN,SINGULAR
sascha,16,PROPER NOUN,
rené,16,PROPER NOUN,
serbien,16,PROPER NOUN,
silke,16,PROPER NOUN,
umlauf,16,VERB,NOUN,IMP;INFLECTED_FORM;SINGULAR
ulrike,16,PROPER NOUN,
woher,16,ADVERB,HAS_EXAMPLE
wels,16,NOUN,SINGULAR
kürzer,16,ADJECTIVE,
weißer,16,ADJECTIVE,NOUN,SINGULAR
ärztin,16,NOUN,SINGULAR
zählte,16,VERB,3PS;FORM_OF;INFLECTED_FORM;PAST;SUBJ
anlauf,15,NOUN,SINGULAR
üben,16,VERB,ADVERB,NOUN,HAS_EXAMPLE;SINGULAR
barrel,15,NOUN,SINGULAR
akkus,15,NOUN,PLURAL
bonner,15,NOUN,ADJECTIVE,SINGULAR
brandes,15,NOUN,SINGULAR
dietmar,15,PROPER NOUN,
estland,15,PROPER NOUN,
fürth,15,PROPER NOUN,
gebühr,15,VERB,NOUN,PROPER NOUN,HAS_EXAMPLE;IMP;INFLECTED_FORM;SINGULAR
gala,15,NOUN,PROPER NOUN,SINGULAR
gregor,15,PROPER NOUN,
katja,15,PROPER NOUN,
julius,15,PROPER NOUN,
konrad,15,PROPER NOUN,
kitas,15,NOUN,PLURAL
laptop,15,NOUN,SINGULAR
irans,15,PROPER NOUN,
lärm,15,VERB,NOUN,IMP;INFLECTED_FORM;SINGULAR
minsk,15,PROPER NOUN,
maier,15,PROPER NOUN,
monika,15,PROPER NOUN,
podest,15,NOUN,SINGULAR
nicolas,15,PROPER NOUN,
niklas,15,PROPER NOUN,
opfers,15,NOUN,SINGULAR
pommes,15,NOUN,HAS_EXAMPLE;SINGULAR
renault,15,PROPER NOUN,
rätsel,15,VERB,NOUN,FORM_OF;IMP;INFLECTED_FORM;SINGULAR
sudan,15,PROPER NOUN,
timo,15,PROPER NOUN,
tätern,15,NOUN,PLURAL
tönen,15,VERB,NOUN,HAS_EXAMPLE;PLURAL
unfalls,15,NOUN,SINGULAR
täters,15,NOUN,SINGULAR
umland,15,NOUN,SINGULAR
villach,15,PROPER NOUN,
wölfe,15,NOUN,PLURAL
wohnort,15,NOUN,SINGULAR
fündig,15,ADJECTIVE,
kühlen,15,VERB,NOUN,HAS_EXAMPLE;SINGULAR
nervös,15,ADJECTIVE,
stoßen,15,VERB,HAS_EXAMPLE
airport,14,NOUN,SINGULAR
andré,14,PROPER NOUN,
bregenz,14,PROPER NOUN,
britta,14,PROPER NOUN,
dörfer,14,NOUN,PLURAL
elena,14,PROPER NOUN,
günter,14,PROPER NOUN,
hubert,14,PROPER NOUN,
kantons,14,NOUN,SINGULAR
karibik,14,PROPER NOUN,
jochen,14,PROPER NOUN,
katrin,14,PROPER NOUN,
krems,14,NOUN,PLURAL
kleve,14,PROPER NOUN,
marokko,14,PROPER NOUN,
manuela,14,PROPER NOUN,
obama,14,PROPER NOUN,HAS_EXAMPLE
papstes,14,NOUN,SINGULAR
partys,14,NOUN,PLURAL
raab,14,PROPER NOUN,
rebecca,14,PROPER NOUN,
radler,14,NOUN,SINGULAR
rabatt,14,NOUN,SINGULAR
rekorde,14,NOUN,PLURAL
räuber,14,NOUN,SINGULAR
sonja,14,PROPER NOUN,
sydney,14,PROPER NOUN,
vanessa,14,PROPER NOUN,
wüst,14,ADJECTIVE,HAS_EXAMPLE
frühe,14,ADJECTIVE,NOUN,SINGULAR
käme,14,VERB,3PS;INFLECTED_FORM;SUBJ
verübt,14,PARTICIPLE,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;PAST_PART
wovon,14,ADVERB,PRONOUN,HAS_EXAMPLE
übt,14,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
ämter,14,NOUN,PLURAL
allgäu,13,PROPER NOUN,
alois,13,PROPER NOUN,
bosse,13,NOUN,PLURAL
boeing,13,PROPER NOUN,NOUN,SINGULAR
budgets,13,NOUN,PLURAL
emily,13,PROPER NOUN,
gerald,13,PROPER NOUN,
führer,13,NOUN,HAS_EXAMPLE;SINGULAR
hannah,13,PROPER NOUN,
helene,13,PROPER NOUN,
hummels,13,PROPER NOUN,
ingo,13,PROPER NOUN,
hölle,13,NOUN,HAS_EXAMPLE;SINGULAR
jordan,13,PROPER NOUN,
karsten,13,PROPER NOUN,
klänge,13,VERB,NOUN,3PS;INFLECTED_FORM;PLURAL;SUBJ
kyjiw,13,PROPER NOUN,
marion,13,PROPER NOUN,
marius,13,PROPER NOUN,
miliz,13,NOUN,SINGULAR
merkur,13,PROPER NOUN,NOUN,SINGULAR
nauheim,13,PROPER NOUN,
mobbing,13,NOUN,SINGULAR
neugier,13,NOUN,SINGULAR
noah,13,PROPER NOUN,
paares,13,NOUN,SINGULAR
ressort,13,NOUN,SINGULAR
räder,13,NOUN,PLURAL
rängen,13,VERB,NOUN,INFLECTED_FORM;PLURAL;SUBJ
ruth,13,PROPER NOUN,
senders,13,NOUN,SINGULAR
slogan,13,NOUN,SINGULAR
sprint,13,VERB,NOUN,IMP;INFLECTED_FORM;SINGULAR
stegen,13,PROPER NOUN,NOUN,PLURAL
sylt,13,PROPER NOUN,HAS_EXAMPLE
verena,13,PROPER NOUN,
thurgau,13,PROPER NOUN,
wänden,13,VERB,NOUN,INFLECTED_FORM;PLURAL;SUBJ
gemäss,13,ADJECTIVE,PREPOSITION,
höre,13,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
jünger,13,ADJECTIVE,NOUN,SINGULAR
müde,13,ADJECTIVE,HAS_EXAMPLE
ließe,13,VERB,3PS;INFLECTED_FORM;SUBJ
süßen,13,VERB,ADJECTIVE,PROPER NOUN,NOUN,FORM_OF;INFLECTED_FORM;SINGULAR
advent,12,NOUN,HAS_EXAMPLE;SINGULAR
birgit,12,PROPER NOUN,
antonia,12,PROPER NOUN,
bowl,12,NOUN,SINGULAR
dachau,12,PROPER NOUN,
donau,12,PROPER NOUN,
droge,12,NOUN,SINGULAR
erdgas,12,NOUN,HAS_EXAMPLE;SINGULAR
erding,12,PROPER NOUN,
erlös,12,VERB,NOUN,IMP;INFLECTED_FORM;SINGULAR
fabio,12,PROPER NOUN,
gespür,12,NOUN,SINGULAR
flair,12,NOUN,SINGULAR
folter,12,VERB,FORM_OF;IMP;INFLECTED_FORM
gustav,12,PROPER NOUN,
hütten,12,NOUN,PLURAL
hündin,12,NOUN,SINGULAR
igel,12,NOUN,SINGULAR
japaner,12,NOUN,SINGULAR
indiens,12,PROPER NOUN,
jeans,12,NOUN,PROPER NOUN,PLURAL
justin,12,PROPER NOUN,
klopp,12,VERB,IMP;INFLECTED_FORM
kiosk,12,NOUN,SINGULAR
kripo,12,NOUN,SINGULAR
litern,12,NOUN,PLURAL
mandant,12,NOUN,SINGULAR
mängel,12,NOUN,PLURAL
oscar,12,PROPER NOUN,
posts,12,NOUN,PLURAL
remis,12,ADVERB,NOUN,HAS_EXAMPLE;SINGULAR
ramona,12,PROPER NOUN,
schulz,12,PROPER NOUN,
senats,12,NOUN,SINGULAR
snacks,12,NOUN,PLURAL
säule,12,NOUN,SINGULAR
toyota,12,PROPER NOUN,NOUN,SINGULAR
tölzer,12,NOUN,ADJECTIVE,SINGULAR
warner,12,NOUN,SINGULAR
weltcup,12,NOUN,SINGULAR
zuger,12,NOUN,ADJECTIVE,SINGULAR
zügen,12,NOUN,PLURAL
dünn,12,ADJECTIVE,HAS_EXAMPLE
müsst,12,VERB,
nähert,12,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
träumt,12,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
wärmer,12,ADJECTIVE,NOUN,SINGULAR
affäre,11,NOUN,HAS_EXAMPLE;SINGULAR
airline,11,NOUN,SINGULAR
abhilfe,11,NOUN,HAS_EXAMPLE;SINGULAR
anstoß,11,NOUN,SINGULAR
bussen,11,NOUN,PLURAL
chats,11,NOUN,PLURAL
doris,11,PROPER NOUN,
einlass,11,NOUN,SINGULAR
etappen,11,NOUN,PLURAL
flüsse,11,NOUN,PLURAL
frauke,11,PROPER NOUN,
fülle,11,VERB,NOUN,3PS;FORM_OF;HAS_EXAMPLE;IMP;INFLECTED_FORM;SINGULAR;SUBJ
grill,11,NOUN,SINGULAR
gräben,11,NOUN,PLURAL
henry,11,NOUN,PROPER NOUN,SINGULAR
häfen,11,NOUN,PLURAL
hofmann,11,PROPER NOUN,
impfung,11,NOUN,SINGULAR
höhen,11,NOUN,PLURAL
härte,11,VERB,NOUN,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
jana,11,PROPER NOUN,
joker,11,NOUN,SINGULAR
karner,11,NOUN,SINGULAR
lizenz,11,NOUN,SINGULAR
lennart,11,PROPER NOUN,
münzen,11,VERB,NOUN,PLURAL
mütze,11,NOUN,SINGULAR
olivia,11,PROPER NOUN,
nizza,11,PROPER NOUN,
nepal,11,PROPER NOUN,
oslo,11,PROPER NOUN,
rabatte,11,NOUN,PLURAL
ralph,11,PROPER NOUN,
sandro,11,PROPER NOUN,
sergej,11,PROPER NOUN,
sony,11,PROPER NOUN,NOUN,SINGULAR
westens,11,NOUN,SINGULAR
zähne,11,NOUN,HAS_EXAMPLE;PLURAL
blühen,11,VERB,NOUN,SINGULAR
härter,11,ADJECTIVE,
lösten,11,VERB,FORM_OF;INFLECTED_FORM;PAST;SUBJ
manch,11,PRONOUN,
nützen,11,VERB,FORM_OF;INFLECTED_FORM
prägt,11,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
reißen,11,VERB,NOUN,SINGULAR
späte,11,ADJECTIVE,
spüre,11,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
stürzt,11,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
weißes,11,ADJECTIVE,NOUN,SINGULAR
äste,11,NOUN,PLURAL
ahmed,10,PROPER NOUN,
altach,10,PROPER NOUN,
andrang,10,NOUN,SINGULAR
belgrad,10,PROPER NOUN,
bianca,10,PROPER NOUN,
bettina,10,PROPER NOUN,
bären,10,NOUN,SINGULAR
bär,10,NOUN,PROPER NOUN,SINGULAR
crash,10,NOUN,SINGULAR
böller,10,NOUN,HAS_EXAMPLE;SINGULAR
drusen,10,NOUN,PLURAL
edith,10,PROPER NOUN,
elke,10,PROPER NOUN,
emirate,10,NOUN,PLURAL
dubai,10,PROPER NOUN,
fulda,10,PROPER NOUN,
fäden,10,NOUN,PLURAL
füßen,10,NOUN,PLURAL
geldern,10,NOUN,PROPER NOUN,PLURAL
georgia,10,PROPER NOUN,
gitarre,10,NOUN,SINGULAR
gerber,10,NOUN,SINGULAR
greiz,10,PROPER NOUN,
gotha,10,PROPER NOUN,
haas,10,PROPER NOUN,
ibiza,10,PROPER NOUN,
jasmin,10,NOUN,PROPER NOUN,SINGULAR
kickers,10,NOUN,SINGULAR
kreuzes,10,NOUN,SINGULAR
krüger,10,NOUN,SINGULAR
lesern,10,NOUN,PLURAL
köpfen,10,VERB,NOUN,PLURAL
läufer,10,NOUN,SINGULAR
marvin,10,PROPER NOUN,
lügen,10,VERB,NOUN,HAS_EXAMPLE;PLURAL
menü,10,NOUN,HAS_EXAMPLE;SINGULAR
nadine,10,PROPER NOUN,
notlage,10,NOUN,SINGULAR
parade,10,NOUN,SINGULAR
obfrau,10,NOUN,SINGULAR
paula,10,PROPER NOUN,
popstar,10,NOUN,SINGULAR
rennens,10,NOUN,SINGULAR
retter,10,NOUN,SINGULAR
rezepte,10,NOUN,PLURAL
rohöl,10,NOUN,SINGULAR
saskia,10,PROPER NOUN,
samuel,10,PROPER NOUN,
schütz,10,NOUN,SINGULAR
spender,10,NOUN,SINGULAR
stücks,10,NOUN,SINGULAR
suizid,10,NOUN,SINGULAR
tomaten,10,NOUN,PLURAL
trubel,10,NOUN,SINGULAR
tölz,10,PROPER NOUN,
vize,10,NOUN,SINGULAR
vorwand,10,NOUN,SINGULAR
völker,10,NOUN,PLURAL
volker,10,PROPER NOUN,
wales,10,PROPER NOUN,
wetzlar,10,PROPER NOUN,
winkler,10,PROPER NOUN,
wolfram,10,NOUN,PROPER NOUN,SINGULAR
fängt,10,VERB,3PS;INFLECTED_FORM
geübt,10,PARTICIPLE,
grüner,10,ADJECTIVE,NOUN,SINGULAR
heißer,10,ADJECTIVE,
keines,10,PRONOUN,HAS_EXAMPLE
häufen,10,VERB,NOUN,HAS_EXAMPLE;SINGULAR
läge,10,VERB,3PS;INFLECTED_FORM;SUBJ
stünde,10,VERB,3PS;INFLECTED_FORM;SUBJ
weißt,10,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
ökonom,10,NOUN,SINGULAR
zögern,10,VERB,NOUN,SINGULAR
aarau,9,PROPER NOUN,
ableger,9,NOUN,SINGULAR
abkehr,9,NOUN,SINGULAR
anhieb,9,NOUN,SINGULAR
anita,9,PROPER NOUN,
anrufer,9,NOUN,SINGULAR
astrid,9,PROPER NOUN,
bader,9,NOUN,HAS_EXAMPLE;SINGULAR
bauzeit,9,NOUN,SINGULAR
belgier,9,NOUN,SINGULAR
camper,9,NOUN,SINGULAR
christa,9,PROPER NOUN,
camping,9,NOUN,SINGULAR
dagmar,9,PROPER NOUN,
denis,9,PROPER NOUN,
eklat,9,NOUN,SINGULAR
eleganz,9,NOUN,SINGULAR
emden,9,PROPER NOUN,
erika,9,NOUN,PROPER NOUN,SINGULAR
esther,9,PROPER NOUN,
excel,9,PROPER NOUN,
florenz,9,PROPER NOUN,
flanke,9,NOUN,SINGULAR
foul,9,VERB,NOUN,IMP;INFLECTED_FORM;SINGULAR
gehirns,9,NOUN,SINGULAR
goslar,9,PROPER NOUN,
glätte,9,VERB,NOUN,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
gruber,9,PROPER NOUN,
helfern,9,NOUN,PLURAL
hühner,9,NOUN,SINGULAR
ingrid,9,PROPER NOUN,
jesu,9,PROPER NOUN,
katz,9,NOUN,SINGULAR
kasper,9,NOUN,SINGULAR
kempten,9,PROPER NOUN,
kerstin,9,PROPER NOUN,
kisten,9,NOUN,PLURAL
kenia,9,PROPER NOUN,NOUN,SINGULAR
kreta,9,PROPER NOUN,
kursen,9,NOUN,PLURAL
kläger,9,NOUN,SINGULAR
laterne,9,NOUN,SINGULAR
käfer,9,NOUN,SINGULAR
maik,9,PROPER NOUN,
mathias,9,PROPER NOUN,
milizen,9,NOUN,PLURAL
moldau,9,PROPER NOUN,
mining,9,PROPER NOUN,NOUN,SINGULAR
mühle,9,VERB,NOUN,3PS;INFLECTED_FORM;SINGULAR;SUBJ
mücken,9,NOUN,PLURAL
nele,9,PROPER NOUN,
neuss,9,PROPER NOUN,
nike,9,PROPER NOUN,NOUN,SINGULAR
pegel,9,NOUN,SINGULAR
pisten,9,NOUN,PLURAL
quiz,9,NOUN,SINGULAR
singles,9,NOUN,PLURAL
spargel,9,NOUN,SINGULAR
theresa,9,PROPER NOUN,
streiks,9,NOUN,PLURAL
tournee,9,NOUN,SINGULAR
titan,9,NOUN,PROPER NOUN,SINGULAR
tribut,9,NOUN,HAS_EXAMPLE;SINGULAR
trauben,9,NOUN,PLURAL
tristan,9,PROPER NOUN,
türme,9,VERB,NOUN,3PS;FORM_OF;IMP;INFLECTED_FORM;PLURAL;SUBJ
unze,9,NOUN,SINGULAR
ulmer,9,NOUN,SINGULAR
vechta,9,PROPER NOUN,
väter,9,NOUN,PLURAL
vorsitz,9,NOUN,SINGULAR
wallis,9,PROPER NOUN,
wölfen,9,NOUN,PLURAL
wüste,9,ADJECTIVE,NOUN,SINGULAR
derer,9,PRONOUN,
gekürt,9,PARTICIPLE,
genügt,9,PARTICIPLE,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;PAST_PART
gültig,9,ADJECTIVE,
hänge,9,VERB,NOUN,3PS;FORM_OF;IMP;INFLECTED_FORM;PLURAL;SUBJ
klärt,9,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
kühler,9,ADJECTIVE,NOUN,SINGULAR
kühle,9,ADJECTIVE,VERB,NOUN,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
lägen,9,VERB,INFLECTED_FORM;SUBJ
muß,9,VERB,NOUN,SINGULAR
stützt,9,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
süß,9,ADJECTIVE,HAS_EXAMPLE
unterm,9,CONTRACTION,
tötet,9,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
vierzig,9,NUMERAL,NOUN,SINGULAR
ähnelt,9,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
allee,8,NOUN,SINGULAR
ajax,8,PROPER NOUN,
annette,8,PROPER NOUN,
aromen,8,NOUN,PLURAL
bananen,8,NOUN,PLURAL
betrugs,8,NOUN,SINGULAR
benz,8,PROPER NOUN,NOUN,SINGULAR
bezirks,8,NOUN,SINGULAR
blüte,8,NOUN,HAS_EXAMPLE;SINGULAR
carolin,8,PROPER NOUN,
bäcker,8,NOUN,HAS_EXAMPLE;SINGULAR
cottbus,8,PROPER NOUN,
drucker,8,NOUN,SINGULAR
dürr,8,ADJECTIVE,
ehrgeiz,8,NOUN,SINGULAR
emil,8,PROPER NOUN,
enkelin,8,NOUN,SINGULAR
erlöse,8,VERB,NOUN,3PS;FORM_OF;IMP;INFLECTED_FORM;PLURAL;SUBJ
emsland,8,PROPER NOUN,
filip,8,PROPER NOUN,
frisur,8,NOUN,SINGULAR
genfer,8,NOUN,ADJECTIVE,SINGULAR
genres,8,NOUN,PLURAL
gattin,8,NOUN,SINGULAR
gerd,8,PROPER NOUN,
gleis,8,NOUN,SINGULAR
gänge,8,NOUN,PLURAL
hanau,8,PROPER NOUN,
heiko,8,PROPER NOUN,
homburg,8,PROPER NOUN,NOUN,SINGULAR
huawei,8,PROPER NOUN,
höhle,8,VERB,NOUN,3PS;FORM_OF;HAS_EXAMPLE;IMP;INFLECTED_FORM;SINGULAR;SUBJ
höcke,8,PROPER NOUN,
jackpot,8,NOUN,SINGULAR
hugo,8,PROPER NOUN,NOUN,SINGULAR
janine,8,PROPER NOUN,
japans,8,NOUN,SINGULAR
jemen,8,PROPER NOUN,
jessica,8,PROPER NOUN,
kanäle,8,NOUN,PLURAL
kathrin,8,PROPER NOUN,
kapuze,8,NOUN,SINGULAR
kirmes,8,NOUN,SINGULAR
komiker,8,NOUN,SINGULAR
konsole,8,NOUN,SINGULAR
kostüm,8,NOUN,SINGULAR
kongo,8,PROPER NOUN,
kundin,8,NOUN,SINGULAR
lacher,8,NOUN,SINGULAR
larissa,8,PROPER NOUN,
leonore,8,PROPER NOUN,
leopold,8,PROPER NOUN,
lothar,8,PROPER NOUN,
lehmann,8,PROPER NOUN,
löwe,8,NOUN,SINGULAR
lüge,8,VERB,NOUN,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
moser,8,PROPER NOUN,
melle,8,NOUN,PROPER NOUN,SINGULAR
möbel,8,NOUN,SINGULAR
mönche,8,NOUN,PLURAL
mörder,8,NOUN,SINGULAR
natalie,8,PROPER NOUN,
neuwied,8,PROPER NOUN,
neumann,8,PROPER NOUN,
nigeria,8,PROPER NOUN,
olga,8,PROPER NOUN,
orlando,8,PROPER NOUN,
parkett,8,NOUN,SINGULAR
passat,8,NOUN,SINGULAR
parolen,8,NOUN,PLURAL
pianist,8,NOUN,SINGULAR
rafael,8,PROPER NOUN,
rallye,8,NOUN,SINGULAR
radwege,8,NOUN,PLURAL
renner,8,NOUN,SINGULAR
razzien,8,NOUN,PLURAL
sabrina,8,PROPER NOUN,
saturn,8,PROPER NOUN,NOUN,SINGULAR
socken,8,NOUN,PLURAL
strauß,8,NOUN,PROPER NOUN,HAS_EXAMPLE;SINGULAR
svenja,8,PROPER NOUN,
säulen,8,NOUN,PLURAL
tanker,8,NOUN,SINGULAR
trikots,8,NOUN,PLURAL
trauung,8,NOUN,SINGULAR
tuchel,8,PROPER NOUN,
turin,8,PROPER NOUN,
unsinn,8,NOUN,SINGULAR
tänzer,8,NOUN,SINGULAR
unwesen,8,NOUN,HAS_EXAMPLE;SINGULAR
vollgas,8,NOUN,SINGULAR
weingut,8,NOUN,SINGULAR
winzer,8,NOUN,PROPER NOUN,SINGULAR
bösen,8,ADJECTIVE,NOUN,SINGULAR
empört,8,PARTICIPLE,ADJECTIVE,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;PAST_PART
fähig,8,ADJECTIVE,HAS_EXAMPLE
gönne,8,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM;SUBJ
möge,8,VERB,3PS;INFLECTED_FORM;SUBJ
mühsam,8,ADJECTIVE,
reißt,8,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
prägte,8,VERB,3PS;FORM_OF;INFLECTED_FORM;PAST;SUBJ
süße,8,VERB,ADJECTIVE,NOUN,3PS;FORM_OF;IMP;INFLECTED_FORM;SINGULAR;SUBJ
woran,8,ADVERB,
ärgert,8,VERB,3PS;FORM_OF;IMP;INFLECTED_FORM
öfters,8,ADVERB,
akzente,7,NOUN,PLURAL
antje,7,PROPER NOUN,
arne,7,PROPER NOUN,
assad,7,PROPER NOUN,
anzüge,7,NOUN,PLURAL
bahrain,7,PROPER NOUN,
ausweis,7,NOUN,SINGULAR
bastian,7,PROPER NOUN,
bauwerk,7,NOUN,SINGULAR
biker,7,NOUN,SINGULAR
besuchs,7,NOUN,SINGULAR
bistum,7,NOUN,SINGULAR
burke,7,NOUN,SINGULAR
boykott,7,NOUN,SINGULAR
bühler,7,PROPER NOUN,
bände,7,VERB,NOUN,3PS;INFLECTED_FORM;PLURAL;SUBJ
chicken,7,NOUN,SINGULAR
chöre,7,NOUN,PLURAL
comics,7,NOUN,SINGULAR
corinna,7,PROPER NOUN,
doge,7,NOUN,SINGULAR
debakel,7,NOUN,SINGULAR
dino,7,NOUN,SINGULAR
disco,7,NOUN,SINGULAR
